Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text
2853,Delhi Darbar,India,New Delhi,"84, Main Road, Adchini, New Delhi",Adchini,"Adchini, New Delhi","Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,2.2,Red,Poor
18433900,Chateau,India,New Delhi,"84, Aurobindo Marg, Adchini, New Delhi",Adchini,"Adchini, New Delhi","Mediterranean, Italian",1600,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good
18425159,Nariyal Cafe,India,New Delhi,"A-4, 3rd Foor, Adchini, New Delhi",Adchini,"Adchini, New Delhi","Continental, Seafood, Goan, Andhra, Kerala, Thai",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good
310958,Rustom's Parsi Bhonu,India,New Delhi,"94-A/B, Adchini, New Delhi",Adchini,"Adchini, New Delhi",Parsi,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good
18334443,BarShala,India,New Delhi,"Aditya Mall, Next to Cross River Mall, CBD, Karkardooma, New Delhi","Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi",Finger Food,600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
18255141,Chawlas,India,New Delhi,"Shop SG 40, Aditya Mega Mall, Karkardooma, New Delhi","Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi","North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average
197,Domino's Pizza,India,New Delhi,"15/16/16-A, Plot 9-D, Aditya Mega Mall, Karkardooma, New Delhi","Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average
308235,Sultanat,India,New Delhi,"31-BC, Ground Floor, Aditya Mega Mall, Karkardooma, New Delhi","Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi","North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good
18258757,Bella Italia,India,New Delhi,"Ground Floor, MLCP, IGI Terminal 3, Aerocity, New Delhi",Aerocity,"Aerocity, New Delhi","Fast Food, Italian, Pizza",550,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
307383,Clever Fox Cafe,India,New Delhi,"Red Fox Hotel, Asset 6, Aerocity Hospitality District, Near Aerocity, New Delhi",Aerocity,"Aerocity, New Delhi","North Indian, Continental, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.2,Orange,Average
18386746,365 Naturals,India,New Delhi,"Multilevel Car Parking, Terminal 3, Aerocity, New Delhi",Aerocity,"Aerocity, New Delhi","Continental, North Indian, Fast Food, Street Food, South Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18337885,Tpot,India,New Delhi,"Basement, MLCP Parking, Terminal 3, Aerocity, New Delhi",Aerocity,"Aerocity, New Delhi",Cafe,800,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
310491,4 on 44 Restaurant & Bar,India,New Delhi,"112, Aggarwal City Mall, Road 44, Near M2K Multiplex, Pitampura, New Delhi","Aggarwal City Mall, Pitampura","Aggarwal City Mall, Pitampura, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average
18337789,Rambhog,India,New Delhi,"Shop 31, Aggarwal City Mall, Near Chunmun Store, Rani Bagh, Pitampura, New Delhi","Aggarwal City Mall, Pitampura","Aggarwal City Mall, Pitampura, New Delhi","Street Food, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
18222573,Selfie Lounge Restro & Bar,India,New Delhi,"214-215, 2nd Floor, Aggarwal City Mall, Pitampura, New Delhi","Aggarwal City Mall, Pitampura","Aggarwal City Mall, Pitampura, New Delhi","North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average
3370,BTW,India,New Delhi,"G-71 & G-87, Aggarwal City Plaza, Mangalam Palace, Rohini, New Delhi","Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","Street Food, South Indian, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
307439,Chilli Pepper,India,New Delhi,"G-89-90, Near M2K Cinemas, Aggarwal City Plaza, Rohini, New Delhi","Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","North Indian, Chinese",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average
1078,Pizza Hut,India,New Delhi,"17, Mangalam Place, Aggarwal City Plaza, Rohini, New Delhi","Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,2.6,Orange,Average
9340,Puri Bakers,India,New Delhi,"G-97, Aggarwal City Plaza, Manglam Place, Rohini, New Delhi","Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
306761,Jaiveer Naan & Chaap,India,New Delhi,"Shop 95, Aggarwal City Plaza, Near M2K, Rohini, New Delhi","Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","North Indian, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor
7580,Aggarwal's Sweets Paradise,India,New Delhi,"G-3, H/1, Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Mithai, North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
7584,Bikaner Sweets,India,New Delhi,"A-1/G3, Pushpa Bhawan, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
7582,Cafe Coffee Day,India,New Delhi,"Nilgiri Market, Opposite Nilgiri Appartments, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
18351495,Cakeophony By Sonali,India,New Delhi,"Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
7594,Chandra Sweets,India,New Delhi,"A-8, Alaknanda Shopping Complex, Near Tara Apartment, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Mithai, North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
7583,Chhotu Mashhoor Kathi Roll,India,New Delhi,"Near Mother Dairy, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average
7610,Green Chick Chop,India,New Delhi,"10 & 11, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
18412603,Lazeez Restaurant,India,New Delhi,"J 15, Alaknanda Shopping Complex, Mini Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Chinese, North Indian, Italian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average
7639,Madhuvan Chinese Fast Food,India,New Delhi,"Alaknanda Shopping Complex, Near Gangotri Complex Part B, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average
18441545,Mr Wong,India,New Delhi,"Shop 4, Nilgiri Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Chinese, Thai",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
9971,Mughlai Shahi Rasoi,India,New Delhi,"B-13, DDA Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average
18451572,Mumbai Central Street Food,India,New Delhi,"Shop 6, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Street Food, Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
7593,Neha's Treat,India,New Delhi,"Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
301440,New Bakers Shoppee,India,New Delhi,"A-12, Alaknanda Shopping Complex, Opposite ICICI Bank, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
7585,Pant  Ice Cream Parlour,India,New Delhi,"A-17, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Desserts, Ice Cream",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
306531,PM 2 AM Food Bank,India,New Delhi,"1st Floor, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",North Indian,500,Indian Rupees(Rs.),No,Yes,Yes,No,2,2.5,Orange,Average
18354658,Punjabi Chaap Corner,India,New Delhi,"Shop 6, GF, Plot 2, NRI Colony, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average
18337782,Sartaj Food Corner,India,New Delhi,"J 3/21, DDA Flats, Opposite Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average
18258759,The Sugar Therapy,India,New Delhi,"63-C, Pocket F, Gangotri Apartments, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Bakery, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
18057805,Biryani Binge,India,New Delhi,"Mandakini Enclave, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","North Indian, Biryani",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good
3428,City of Joy,India,New Delhi,"2, 1st Floor, Aravali Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Bengali,800,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good
18425771,Letz Roll,India,New Delhi,"Narmada Shopping Complex, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
18304836,Nukkad,India,New Delhi,"Shop 14, Nilgiri Apartments, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Chinese, Mughlai, North Indian",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good
18311951,#InstaFreeze,India,New Delhi,"B-17, Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18401128,Aahar Meat and Chicken Shop,India,New Delhi,"F-6, Pushpa Bhawan, Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18354667,Food Cafe,India,New Delhi,"1-B, Mandakini Enclave, Near Gate 6, Opposite Kalka Public School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","South Indian, North Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18431379,Lazeez Restaurant,India,New Delhi,"15, Opposite Union Bank of India, Main Road, Greater Kailash 4, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Chinese, North Indian, Mughlai, Pizza",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18311953,Lemon Chick,India,New Delhi,"7 & 11, G-1, Raj Tower 1, Alaknanda Shopping Complex, Near Post Office, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated
18361522,Punjabi Chaap Corner,India,New Delhi,"Shop 6, Ground Floor, Plot 2, NRI Colony, Greater Kailash 4, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
18425780,Purani Dilli Foods,India,New Delhi,"J-16, Mini Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",Mughlai,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18489513,Tandoori Kebab,India,New Delhi,"356 Narmada, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated
306795,Shree Rathnam,India,New Delhi,"D1, First Floor, Abhishek Tower, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi","South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor
7249,Alaturka,India,New Delhi,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",Turkish,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average
7246,Amici Gourmet Pizza,India,New Delhi,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Pizza, Italian",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average
310723,Burger King,India,New Delhi,"3rd Floor,  Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average
7253,Kylin Express,India,New Delhi,"5, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Asian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average
18180041,Big Fat Sandwich,India,New Delhi,"Over Bridge, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",American,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good
18434414,Fashion Tv Cafe,India,New Delhi,"T-319, Level 3, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Continental, Chinese, North Indian",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good
4905,Kylin Skybar,India,New Delhi,"T-302, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good
18421232,Lemon Drops,India,New Delhi,"T 314 -15, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","North Indian, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good
7228,Punjabi By Nature Express,India,New Delhi,"3rd Floor, Food Court, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","North Indian, Street Food, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
7068,Red Mango,India,New Delhi,"Level 2, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Cafe, Desserts",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good
302152,Starbucks,India,New Delhi,"1st Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
312300,Peninsular Kitchen,India,New Delhi,"Level 3, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Seafood, South Indian, Andhra, Hyderabadi, Goan",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good
5565,Mithapur,India,New Delhi,"4 & 5, Anand Lok Market, Opposite Gargi College, Anand Lok, New Delhi",Anand Lok,"Anand Lok, New Delhi","Chinese, Fast Food, North Indian, South Indian",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
307113,Diggin,India,New Delhi,"Anand Lok Shopping Centre, Opposite Gargi College, Anand Lok, New Delhi",Anand Lok,"Anand Lok, New Delhi","Italian, Continental, Cafe",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good
6258,Aggarwal Sweet India,India,New Delhi,"17, DDA Market, Savita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Fast Food, North Indian, Chinese, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
6094,Banzara's,India,New Delhi,"8, A Block, Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
304592,Bobby Tikki Wala,India,New Delhi,"G-1, Ajnara Tower, DDA Market, Plot Number 1, Savita Vihar, Near Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
18421481,Chennai Junction,India,New Delhi,"G-3, Pankaj Plaza, LSC, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
310874,Chicken Bite,India,New Delhi,"G 3, Block A, Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
18313972,Chocolate Dreams,India,New Delhi,"D-130, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average
18128860,Dial n Dine,India,New Delhi,"Shop 16, Ground Floor, DDA Market, Savita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average
310877,Fresh n Refresh,India,New Delhi,"Shop 4, Kamal Complex, Central Market, Pocket A, Surajmal Vihar, Near Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average
304687,Garden Hut,India,New Delhi,"Maharaja Surajmal Samadhi Park, Opposite C Block, Suraj Mal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
312444,Giani,India,New Delhi,"G-4, Pankaj Plaza, A Block, Local Shopping Centre, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average
18337975,Jugnu Gaming Zone and Cafe,India,New Delhi,"39, Opposite Bharat Petrol Pump, Near Yamuna Sports Complex, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Cafe, North Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average
18124373,Keventer's South Indian & Chinese Food,India,New Delhi,"Shop No 5, Chetan Complex, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Chinese, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
305913,KTS,India,New Delhi,"Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average
310447,Mandarin,India,New Delhi,"G-7, Pankaj Plaza, Surajmal Vihar, Near, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average
310858,Penguin Bakers & Shakers,India,New Delhi,"G-6, Pankaj Plaza, Local Shopping Complex, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average
18332083,Rollmates,India,New Delhi,"G 4, Plot 10, LSC Market, Khetan Complex, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Fast Food, North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average
18361241,Tandoori Nights,India,New Delhi,"Plot 5, Sikka Mansion, Savita Vihar Market, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Mughlai, North Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average
305630,Burger Dominion,India,New Delhi,"G-5, Pankaj Plaza, Ground Floor, A Block, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good
18034049,Cafe Gainz,India,New Delhi,"Shop G-7, Plot 4, LSC, Surajmal Vihar, Near, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Healthy Food,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good
6092,Chaskaa,India,New Delhi,"Kamal Complex, Local Shopping Centre, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Chinese, North Indian, Italian",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good
18124361,Fabulous Cake Bites,India,New Delhi,"G-5, Ajnara Complex, Savita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts, Fast Food, Pizza, Burger, Continental",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good
6088,Hangout - A House Of Kathis,India,New Delhi,"G-2, Ashish Complex, Surajmal Vihar Market, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",Street Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
18394366,Malais By Anands,India,New Delhi,"Shop 11, Ground Floor, LSC Complex, Savita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","North Indian, Chinese, South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good
18354639,Panchwati Rasoi,India,New Delhi,"LSC, Savita Vihar Market, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good
311657,Sprinkles Cup & Cake,India,New Delhi,"B-268, Yojna Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good
18350112,Target Ice Cream & Bakers,India,New Delhi,"Ground Floor, 4, Vigyan Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Desserts, Bakery, Pizza, Burger, Continental",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good
18377924,The Sweeet Jar,India,New Delhi,"A-276, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Cafe, Bakery",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good
18428216,Amar Bakery,India,New Delhi,"G-5 & 6, Krit Plaza LSC, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts, Fast Food, Mithai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
